BOR;AN;FI;FI_EJ;STATUT;HEB_MED;HEB_CHIR;HEB_PERINAT;HEB_PSY;HEB_SSR;HEB_SLD;CHIRAMBU;PSY;RTH;CHIMIO;IRC;IVGAMP;CPP;HAD;REEDU;URG;SMURSAMU;BLOC;IMAG;BIO;EXPLO;ANEST;MEDIC;STERIL;DIM;TELEMED;EMSP;DOULEUR;MSOCIAL;CARDIO_INT;REA;CHIRCANCER;NEUROCHIR;NEURO_INT;GREFFE;BRULE;CHIRCAR;PALIA
FILTRE;2013;030003669;630000990;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;030003669;630000990;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;030003719;630000990;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;030003719;630000990;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;030003768;630000990;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;030003768;630000990;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;030780548;030000194;DECLA;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0
FILTRE;2013;030780548;030000194;INIT;1;1;0;0;1;0;1;0;0;1;0;1;0;0;;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2013;030781116;030000426;DECLA;1;1;1;0;1;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1
FILTRE;2013;030781116;030000426;INIT;1;1;0;0;1;0;1;0;0;1;0;1;0;0;;1;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2013;030781637;030780100;DECLA;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;030781637;030780100;INIT;0;0;0;1;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;030785430;030785422;DECLA;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
FILTRE;2013;030785430;030785422;INIT;1;1;0;0;0;0;1;0;0;1;0;0;0;0;;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2013;040000028;040780124;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;040000028;040780124;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;040000036;040780132;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
FILTRE;2013;040000036;040780132;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;040000044;040780140;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
FILTRE;2013;040000044;040780140;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;040000051;040780173;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;040000051;040780173;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;040000069;040780181;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;040000069;040780181;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;040000077;040780199;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;040000077;040780199;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;040000085;040780207;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;040000085;040780207;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;040000093;040780215;DECLA;1;1;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;1;1;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;0;0;0;1
FILTRE;2013;040000093;040780215;INIT;1;1;1;0;0;1;1;0;0;0;0;1;0;0;;1;1;1;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2013;040000119;040780231;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
FILTRE;2013;040000119;040780231;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;040000127;040780249;DECLA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2013;040000127;040780249;INIT;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;040000135;050002948;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
FILTRE;2013;040000135;050002948;INIT;1;1;0;0;1;0;1;0;0;0;0;0;0;0;;1;1;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;040000911;040788879;DECLA;1;1;1;1;0;0;1;1;0;1;0;1;0;0;0;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0
FILTRE;2013;040000911;040788879;INIT;1;1;1;1;0;0;1;1;0;1;0;1;0;1;;0;0;1;;;;;;;;;;;;0;1;0;0;0;0;0;0;
FILTRE;2013;040002248;040000168;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;040002248;040000168;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;040003113;330029208;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;040003113;330029208;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;040780389;040000150;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;
FILTRE;2013;040780389;040000150;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;040780405;040000168;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;040780405;040000168;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;040780470;040000192;DECLA;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
FILTRE;2013;040780470;040000192;INIT;0;1;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2013;040780488;040000200;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;
FILTRE;2013;040780488;040000200;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;040780520;920000395;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;040780520;920000395;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;040782021;130037815;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;040782021;130037815;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;040784860;330029208;DECLA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2013;040784860;330029208;INIT;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;040787541;330029208;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;040787541;330029208;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050000041;130037815;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;050000041;130037815;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050000058;050000033;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;050000058;050000033;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050000066;050000082;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;050000066;050000082;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050000090;050006931;DECLA;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2013;050000090;050006931;INIT;1;1;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2013;050000132;050007145;DECLA;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;050000132;050007145;INIT;0;0;0;1;0;1;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050000223;050000108;DECLA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
FILTRE;2013;050000223;050000108;INIT;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050000231;050000116;DECLA;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;1
FILTRE;2013;050000231;050000116;INIT;1;1;1;1;0;1;1;1;0;0;1;1;0;0;;1;1;1;;;;;;;;;;;;0;1;1;0;0;0;0;0;
FILTRE;2013;050000256;050000124;DECLA;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1
FILTRE;2013;050000256;050000124;INIT;1;0;0;0;1;1;0;0;0;0;0;0;0;0;;1;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050000298;050000496;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;050000298;050000496;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050000306;050000538;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;050000306;050000538;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050000330;050007145;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
FILTRE;2013;050000330;050007145;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050000348;050002948;DECLA;1;1;1;0;0;0;1;0;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0;0;0;0;0;1
FILTRE;2013;050000348;050002948;INIT;1;1;1;0;1;0;1;0;1;1;1;1;0;0;;1;1;1;;;;;;;;;;;;0;1;1;0;0;0;0;0;
FILTRE;2013;050000371;050003508;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;050000371;050003508;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050000454;050000645;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;050000454;050000645;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050000462;050000660;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;050000488;050000678;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;050000488;050000678;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050000637;050001163;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;050000637;050001163;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050000991;050000546;DECLA;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;050000991;050000546;INIT;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050001064;050000561;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;050001064;050000561;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050002351;130037815;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;050002351;130037815;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050003359;380793802;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;050003359;380793802;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050006022;380793802;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;050006022;380793802;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050006436;050002948;DECLA;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0
FILTRE;2013;050006436;050002948;INIT;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;050007368;050007343;DECLA;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;050007368;050007343;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;060000163;060780327;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
FILTRE;2013;060000163;060780327;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;060000296;060780640;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;060000296;060780640;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;060000304;060780657;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
FILTRE;2013;060000304;060780657;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;060000411;060780780;DECLA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
FILTRE;2013;060000411;060780780;INIT;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;060000445;060780814;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;060000445;060780814;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;060000478;060780897;DECLA;1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;1
FILTRE;2013;060000478;060780897;INIT;1;1;1;1;1;0;1;1;0;1;0;1;0;1;;1;1;1;;;;;;;;;;;;0;1;1;0;0;0;0;0;
FILTRE;2013;060000486;060780905;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
FILTRE;2013;060000486;060780905;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;060000494;060780921;DECLA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2013;060000494;060780921;INIT;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;060000510;060780954;DECLA;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;0;1
FILTRE;2013;060000510;060780954;INIT;1;1;1;1;1;1;1;1;0;1;0;1;0;0;;1;1;1;;;;;;;;;;;;1;1;1;0;0;0;0;0;
FILTRE;2013;060000528;060780962;DECLA;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1
FILTRE;2013;060000528;060780962;INIT;1;1;0;0;0;0;1;0;1;1;0;0;0;0;;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2013;060000536;060006889;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
FILTRE;2013;060000536;060006889;INIT;1;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;060000544;060780988;DECLA;1;1;1;1;0;0;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0
FILTRE;2013;060000544;060780988;INIT;1;1;1;1;0;0;1;1;0;1;1;1;0;1;;1;0;1;;;;;;;;;;;;1;1;1;0;0;0;0;0;
FILTRE;2013;060000551;060781010;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;060000551;060781010;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;060001450;060785011;DECLA;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0
FILTRE;2013;060001450;060785011;INIT;1;1;0;0;0;0;1;0;0;0;0;0;0;0;;1;1;1;;;;;;;;;;;;0;1;1;0;0;0;0;0;
FILTRE;2013;060002102;060791761;DECLA;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1
FILTRE;2013;060002102;060791761;INIT;1;1;0;0;1;0;1;0;0;0;0;1;0;0;;1;0;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;060005469;750043994;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;060005469;750043994;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;060006558;060798865;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;060006558;060798865;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;060010188;060000221;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;060010188;060000221;INIT;0;0;0;0;1;0;0;0;0;0;0;1;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;060010949;060790540;DECLA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2013;060010949;060790540;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;060015328;060015278;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;060015328;060015278;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;060019213;060005188;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;060019213;060005188;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;060019288;060017019;DECLA;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
FILTRE;2013;060019627;060019551;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;060019627;060019551;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;060019676;060790540;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
